"type","density","pressure","velocity:0","velocity:1","velocity:2","domain","Points:0","Points:1","Points:2"
1,1010.7,36907,0.37168,0,-10.962,0,0.010219,0.00425,0.73906
1,1011.3,38829,-0.35308,0,-10.816,0,0.16045,0.00425,0.77559
1,1007.7,25864,0.29537,0,-17.224,0,0.052402,0.00425,0.69722
1,1009.7,33604,-0.23348,0,-18.723,0,0.07012,0.00425,0.81709
1,1015.4,53696,-0.082084,0,-14.632,0,0.029068,0.00425,0.1411
1,1024.2,86329,0.79276,0,-11.983,0,0.1516,0.00425,0.75922
1,1017.3,60803,-0.24521,0,-17.129,0,0.0532,0.00425,0.68065
1,1016.3,57068,0.21847,0,-13.542,0,0.022678,0.00425,0.48817
0,1000,6.3058,0,0,0,0,0.19125,0.00425,0.70975
1,1005.2,17702,-0.93326,0,-10.931,0,0.0088479,0.00425,0.45018
1,1011.2,38922,-0.17437,0,-19.022,0,0.081013,0.00425,0.69581
0,1000,4.268,0,0,0,0,-0.02125,0.00425,0.50575
1,1011.4,39230,0.26081,0,-18.808,0,0.079432,0.00425,0.71899
0,1006.9,23276,0,0,0,0,0.18275,0.00425,0.79475
1,990.03,-32464,-0.10784,0,-10.448,0,0.0081905,0.00425,0.73131
1,1008.2,27850,0.13532,0,-17.367,0,0.054767,0.00425,0.70302
1,1005.1,17046,0.056516,0,-10.5,0,0.0094439,0.00425,0.76243
0,1032.2,1.1666e+05,0,0,0,0,0.17425,0.00425,0.79475
1,1018.5,65495,-0.56496,0,-11.206,0,0.15881,0.00425,0.74443
1,1009.6,32946,0.14696,0,-10.25,0,0.16292,0.00425,0.80111
1,1013.4,46571,0.071295,0,-17.391,0,0.052847,0.00425,0.51857
1,1017.6,61840,0.2066,0,-15.939,0,0.12923,0.00425,0.79315
1,1021.2,75008,-0.80396,0,-15.111,0,0.038005,0.00425,0.64783
0,1000,22.506,0,0,0,0,0.19125,0.00425,0.80325
1,1009.5,32564,-0.091567,0,-15.084,0,0.034282,0.00425,0.593
1,1015,51834,-0.22344,0,-16.338,0,0.047069,0.00425,0.76884
1,1008,27044,0.28252,0,-15.781,0,0.03673,0.00425,0.63019
1,1010.7,36951,0.0071231,0,-16.434,0,0.1272,0.00425,0.77106
1,1014.5,50443,-0.047755,0,-16.723,0,0.12486,0.00425,0.75614
0,1002.1,7152.4,0,0,0,0,-0.01275,0.00425,0.53125
1,1016.1,55964,0.21661,0,-18.456,0,0.090432,0.00425,0.71036
0,1027.2,99770,0,0,0,0,0.17425,0.00425,0.81175
0,1000,4.3441,0,0,0,0,0.19125,0.00425,0.77775
1,1015.6,54702,0.019929,0,-12.767,0,0.02294,0.00425,0.66619
1,1011.6,39598,0.78581,0,-12.079,0,0.15084,0.00425,0.73034
1,1008.6,29413,-0.27152,0,-15.998,0,0.12825,0.00425,0.70335
1,1015.8,55269,0.14526,0,-18.483,0,0.080231,0.00425,-0.015542
1,1015.8,55269,0.14526,0,-18.483,0,0.080231,0.00425,0.84296
1,1014.6,50809,-0.21289,0,-16.461,0,0.046556,0.00425,0.76416
1,1005.2,17812,0.42136,0,-10.253,0,0.0091384,0.00425,0.61617
0,1034.7,1.2812e+05,0,0,0,0,0.17425,0.00425,0.70125
1,1011.9,41128,0.13654,0,-14.012,0,0.026472,0.00425,0.80443
1,1017.1,60091,0.93703,0,-12.734,0,0.15006,0.00425,0.80513
1,1016.1,55981,0.19374,0,-18.376,0,0.096482,0.00425,0.75493
1,1010.8,37332,0.69357,0,-10.509,0,0.0083981,0.00425,0.46327
1,1009.3,31695,0.34184,0,-18.941,0,0.08317,0.00425,0.72469
1,1014.2,49438,-0.28402,0,-14.041,0,0.1401,0.00425,0.76125
0,1007.8,26918,0,0,0,0,0.18275,0.00425,0.80325
1,1013.3,46074,-0.1749,0,-15.114,0,0.032185,0.00425,0.52414
0,1032.7,1.2047e+05,0,0,0,0,0.17425,0.00425,-0.01275
0,1032.7,1.2047e+05,0,0,0,0,0.17425,0.00425,0.84575
0,1021.6,76347,0,0,0,0,0.17425,0.00425,-0.02975
0,1021.6,76347,0,0,0,0,0.17425,0.00425,0.82875
0,1000,10.943,0,0,0,0,0.19125,0.00425,0.79475
0,1019.4,68759,0,0,0,0,-0.00425,0.00425,0.51425
1,1016.2,56900,-0.16608,0,-16.623,0,0.04853,0.00425,0.5097
1,1010.3,35641,0.065434,0,-16.317,0,0.043132,0.00425,0.39842
1,1003.8,12543,-0.1358,0,-9.9112,0,0.16321,0.00425,0.73922
1,1015.4,54334,-0.30488,0,-18.242,0,0.10286,0.00425,0.77382
0,1021.8,77737,0,0,0,0,-0.00425,0.00425,0.50575
0,1023.7,84487,0,0,0,0,-0.00425,0.00425,0.48875
1,1015.9,55873,0.13536,0,-16.982,0,0.12265,0.00425,0.76842
0,1000,27.692,0,0,0,0,0.19125,0.00425,0.70125
1,1021.5,76502,-0.64012,0,-12.307,0,0.012755,0.00425,0.60912
1,1010.4,35886,0.005636,0,-18.688,0,0.074345,0.00425,0.7887
1,1011.2,38580,0.30572,0,-10.976,0,0.0083699,0.00425,0.6802
1,1000.4,1629.2,-0.22082,0,-10.159,0,0.0096137,0.00425,0.49686
0,1026.5,95721,0,0,0,0,-0.00425,0.00425,0.49725
1,1012.6,43450,-0.42517,0,-17.368,0,0.053372,0.00425,0.5349
0,1006.8,23227,0,0,0,0,0.18275,0.00425,-0.01275
0,1006.8,23227,0,0,0,0,0.18275,0.00425,0.84575
1,1004.4,14899,-0.093897,0,-19.179,0,0.08776,0.00425,0.73356
1,1016.9,59535,0.0028913,0,-14.36,0,0.1396,0.00425,0.80322
0,1000,2.2569,0,0,0,0,-0.02125,0.00425,0.51425
0,1000,14.633,0,0,0,0,0.19125,0.00425,-0.01275
0,1000,14.633,0,0,0,0,0.19125,0.00425,0.84575
1,1012,41678,0.25599,0,-16.387,0,0.12624,0.00425,-0.012184
1,1012,41678,0.25599,0,-16.387,0,0.12624,0.00425,0.84632
1,1009.2,31477,-0.039481,0,-15.602,0,0.036935,0.00425,0.53116
1,1010.4,35816,0.3835,0,-14.637,0,0.025122,0.00425,0.65518
0,1024.8,89920,0,0,0,0,0.17425,0.00425,0.71825
0,1001.5,4979.6,0,0,0,0,-0.01275,0.00425,0.40375
0,1017.6,61840,0,0,0,0,-0.00425,0.00425,0.53125
1,1020,70713,-0.036073,0,-17.187,0,0.055333,0.00425,0.46541
1,1014.3,49776,0.20211,0,-17.596,0,0.11038,0.00425,-0.0069257
1,1014.3,49776,0.20211,0,-17.596,0,0.11038,0.00425,0.85157
0,1000,3.3167,0,0,0,0,0.19125,0.00425,0.82025
1,1015.5,54175,0.33543,0,-15.405,0,0.038437,0.00425,0.43481
1,997.88,-7415.5,-0.53473,0,-10.457,0,0.16252,0.00425,0.79539
0,1006,20258,0,0,0,0,0.18275,0.00425,0.73525
1,1018.6,65507,-0.060525,0,-11.065,0,0.15648,0.00425,-0.033279
1,1018.6,65507,-0.060525,0,-11.065,0,0.15648,0.00425,0.82522
1,1002.5,7919.6,-0.11891,0,-16.368,0,0.040882,0.00425,0.662
1,1011.5,39396,0.4048,0,-14.12,0,0.13862,0.00425,0.72975
1,1011.6,39824,-0.17504,0,-17.294,0,0.053896,0.00425,0.8022
0,1016.2,56673,0,0,0,0,0.17425,0.00425,0.78625
1,1005.7,19504,0.20252,0,-16.385,0,0.042153,0.00425,0.42685
1,1006.7,22938,-0.23107,0,-17.162,0,0.048604,0.00425,0.4891
1,1009.4,32105,0.15263,0,-17.986,0,0.058385,0.00425,0.36571
1,1012,41482,-0.32704,0,-17.959,0,0.06086,0.00425,0.71064
0,1004.4,15094,0,0,0,0,0.18275,0.00425,0.71825
1,1014.1,48709,0.56356,0,-15.107,0,0.034617,0.00425,0.77071
1,1015.4,53426,-0.187,0,-17.061,0,0.050839,0.00425,0.73562
1,1023.2,83107,0.775,0,-10.939,0,0.15987,0.00425,0.80294
1,996.69,-11041,-0.0099948,0,-10.432,0,0.0081144,0.00425,0.54328
1,1012.7,44408,0.12028,0,-15.982,0,0.1319,0.00425,0.71059
1,1014.6,50749,-0.44691,0,-12.837,0,0.023441,0.00425,0.78944
1,1006.7,22768,0.10036,0,-17.311,0,0.051575,0.00425,0.39534
1,1013.8,48208,-0.40072,0,-14.177,0,0.024946,0.00425,0.56871
1,1013.7,47733,0.17118,0,-18.476,0,0.07804,0.00425,-0.01171
1,1013.7,47733,0.17118,0,-18.476,0,0.07804,0.00425,0.84679
1,1015.6,54770,0.038982,0,-18.031,0,0.098071,0.00425,0.69867
1,1009.1,31424,0.42539,0,-18.32,0,0.10329,0.00425,-0.022476
1,1009.1,31424,0.42539,0,-18.32,0,0.10329,0.00425,0.83602
1,1011.5,39994,-0.50511,0,-13.393,0,0.025109,0.00425,0.61172
1,994.22,-18770,-0.28282,0,-10.41,0,0.16302,0.00425,0.70282
1,1011.3,39620,-0.030039,0,-18.009,0,0.10267,0.00425,0.8099
0,1016.4,56380,0,0,0,0,0.17425,0.00425,0.76075
1,1010.6,36404,-0.17154,0,-18.923,0,0.086455,0.00425,0.80041
1,1013.1,45690,-0.063415,0,-16.282,0,0.044968,0.00425,0.43161
1,1008.7,29655,0.38923,0,-17.16,0,0.054807,0.00425,0.72745
1,1013.4,46700,0.62024,0,-15.741,0,0.043181,0.00425,0.47309
1,1015.9,55767,0.071156,0,-17.04,0,0.05203,0.00425,0.62646
1,1007.9,27044,0.090718,0,-13.458,0,0.025439,0.00425,0.57758
1,1001.9,6294.2,0.3036,0,-10.329,0,0.009983,0.00425,0.52417
1,1006.8,22868,0.27899,0,-17.092,0,0.050713,0.00425,0.41946
0,1020.9,74694,0,0,0,0,-0.00425,0.00425,0.52275
1,1011,37891,-0.070675,0,-10.628,0,0.010997,0.00425,0.47727
1,1012.9,44716,0.18654,0,-18.578,0,0.07799,0.00425,0.71378
1,1011.6,40291,-0.10443,0,-18.615,0,0.098852,0.00425,0.72932
1,1004.1,13571,-0.2996,0,-18.992,0,0.098051,0.00425,0.76159
1,1007.3,25438,-0.033477,0,-14.069,0,0.027743,0.00425,0.52818
0,1030.5,1.1238e+05,0,0,0,0,0.17425,0.00425,0.74375
0,1039.3,1.4798e+05,0,0,0,0,0.17425,0.00425,0.80325
1,1015.8,55438,0.089493,0,-17.019,0,0.05048,0.00425,0.46382
1,1009.5,32630,-0.40807,0,-13.499,0,0.026809,0.00425,0.63811
1,1014.5,50865,-0.31371,0,-18.526,0,0.094176,0.00425,0.80927
0,1004.3,14668,0,0,0,0,0.18275,0.00425,0.77775
1,1007.9,26917,-0.089043,0,-16.7,0,0.046458,0.00425,0.66905
1,1005.4,18550,0.48991,0,-16.682,0,0.047809,0.00425,0.75478
1,1008.7,29959,0.25204,0,-13.277,0,0.143,0.00425,0.82475
1,1010.6,36881,-0.906,0,-11.301,0,0.01254,0.00425,0.57636
1,1010.4,35915,-0.7956,0,-10.626,0,0.012115,0.00425,0.53743
0,1033.2,1.2158e+05,0,0,0,0,0.17425,0.00425,-0.02125
0,1033.2,1.2158e+05,0,0,0,0,0.17425,0.00425,0.83725
1,1011,37621,-0.19203,0,-17.4,0,0.056952,0.00425,0.35433
1,1015.4,53909,-0.24355,0,-14.146,0,0.032004,0.00425,0.61628
1,996.12,-13254,0.091451,0,-10.929,0,0.16238,0.00425,0.76675
0,1002.6,8656.9,0,0,0,0,0.18275,0.00425,0.78625
1,1017.2,60672,0.1129,0,-15.518,0,0.031772,0.00425,0.4662
1,1009.1,31526,0.49248,0,-14.696,0,0.029121,0.00425,0.43975
1,1016.1,56136,0.091086,0,-18.19,0,0.10608,0.00425,-0.032831
1,1016.1,56136,0.091086,0,-18.19,0,0.10608,0.00425,0.82567
1,1017.4,61389,-0.16067,0,-16.811,0,0.12196,0.00425,0.77522
1,1006.7,22781,-0.10785,0,-18.335,0,0.065263,0.00425,0.78294
1,1002.3,7664.3,-0.12653,0,-17.207,0,0.051596,0.00425,0.63422
0,1004.3,14256,0,0,0,0,0.18275,0.00425,-0.02975
0,1004.3,14256,0,0,0,0,0.18275,0.00425,0.82875
1,1010.1,34766,0.56676,0,-14.453,0,0.030073,0.00425,0.43457
0,1024.6,89765,0,0,0,0,0.17425,0.00425,0.77775
1,1011.7,40767,0.094641,0,-18.243,0,0.10721,0.00425,0.77083
1,1022.1,78823,-0.68805,0,-11.557,0,0.15335,0.00425,0.71348
1,1007.5,25788,0.049645,0,-10.941,0,0.010419,0.00425,0.80805
1,1008.4,28425,-0.3385,0,-16.09,0,0.040083,0.00425,0.4865
0,1017.5,61986,0,0,0,0,0.17425,0.00425,0.82025
1,1007.9,27067,0.91467,0,-14.233,0,0.027177,0.00425,0.62489
0,1000,22.114,0,0,0,0,0.19125,0.00425,0.74375
1,1017,60006,-0.17543,0,-18.297,0,0.094998,0.00425,0.81311
1,1012.6,43912,0.62884,0,-13.622,0,0.026789,0.00425,0.77081
0,1000,25.466,0,0,0,0,0.19125,0.00425,0.73525
0,1032.6,1.1945e+05,0,0,0,0,0.17425,0.00425,0.76925
1,1013.4,46551,0.12023,0,-13.913,0,0.024509,0.00425,0.48995
1,1009.6,32694,-0.21999,0,-12.417,0,0.023153,0.00425,0.6447
1,1006.1,20901,-0.007355,0,-18.937,0,0.079371,0.00425,0.81306
1,1013.5,46989,0.1405,0,-14.192,0,0.026226,0.00425,0.51488
0,1000,3.3786,0,0,0,0,0.19125,0.00425,0.71825
1,1010,34518,0.22736,0,-18.252,0,0.067741,0.00425,0.70418
1,1013.6,47495,-0.54441,0,-13.239,0,0.14436,0.00425,0.78315
0,1003.8,12745,0,0,0,0,0.18275,0.00425,0.72675
1,1008.4,28476,0.034416,0,-10.717,0,0.0099977,0.00425,0.67461
0,1000,2.7096,0,0,0,0,0.19125,0.00425,0.76075
1,1005.4,18520,-0.8216,0,-14.181,0,0.029267,0.00425,0.70286
0,1007.3,24722,0,0,0,0,0.18275,0.00425,-0.02125
0,1007.3,24722,0,0,0,0,0.18275,0.00425,0.83725
1,1012.1,41779,-0.53695,0,-11.119,0,0.0084128,0.00425,0.45636
0,1006.5,22080,0,0,0,0,0.18275,0.00425,0.76925
1,1017.6,61590,-0.071649,0,-15.572,0,0.036818,0.00425,0.40957
1,1014.6,50759,-0.009373,0,-18.571,0,0.09506,0.00425,-0.0086946
1,1014.6,50759,-0.009373,0,-18.571,0,0.09506,0.00425,0.84981
0,1006.3,21152,0,0,0,0,0.18275,0.00425,0.70125
0,1024,85372,0,0,0,0,0.17425,0.00425,0.72675
0,1000,3.882,0,0,0,0,0.19125,0.00425,0.72675
1,1001.3,4557.5,-0.8999,0,-10.589,0,0.0086291,0.00425,0.64275
0,1000,25.801,0,0,0,0,0.19125,0.00425,-0.02125
0,1000,25.801,0,0,0,0,0.19125,0.00425,0.83725
0,1000,3.8684,0,0,0,0,0.19125,0.00425,0.78625
1,1008.3,28531,-0.057862,0,-18.995,0,0.096795,0.00425,0.80215
0,1000,5.0709,0,0,0,0,0.19125,0.00425,-0.02975
0,1000,5.0709,0,0,0,0,0.19125,0.00425,0.82875
0,1000,5.6716,0,0,0,0,0.19125,0.00425,0.76925
0,1002.6,8607,0,0,0,0,-0.01275,0.00425,0.51425
0,1003.7,12231,0,0,0,0,0.18275,0.00425,0.76075
0,1000,3.8925,0,0,0,0,0.19125,0.00425,0.75225
0,1002.6,8841.9,0,0,0,0,0.18275,0.00425,0.75225
0,1013.8,48623,0,0,0,0,0.17425,0.00425,0.75225
1,1012.5,43363,-0.21448,0,-13.65,0,0.14115,0.00425,0.71166
1,1007.6,25909,0.18306,0,-16.855,0,0.04768,0.00425,0.81886
0,1002.4,8142.2,0,0,0,0,-0.01275,0.00425,0.48025
1,1007.4,25064,-0.65912,0,-10.58,0,0.011685,0.00425,0.59684
0,1002.6,8724.2,0,0,0,0,0.18275,0.00425,0.82025
0,1003,10018,0,0,0,0,-0.01275,0.00425,0.52275
0,1000,3.1736,0,0,0,0,0.19125,0.00425,0.81175
1,999.56,-1143,-0.86013,0,-10.089,0,0.0098169,0.00425,0.57227
1,1013.5,47212,-0.056989,0,-15.909,0,0.03957,0.00425,0.5728
0,1005.7,19489,0,0,0,0,0.18275,0.00425,0.74375
0,1034.8,1.2971e+05,0,0,0,0,0.17425,0.00425,0.70975
1,1010,34405,-0.57909,0,-10.678,0,0.0095651,0.00425,0.0314
1,1012.5,43059,0.026537,0,-13.71,0,0.02514,0.00425,0.31103
1,1010.2,34923,0.19339,0,-18.078,0,0.063272,0.00425,0.26106
1,1006,20456,0.15958,0,-18.306,0,0.05896,0.00425,0.01617
1,1006,20456,0.15958,0,-18.306,0,0.05896,0.00425,0.87467
1,1005.5,19085,-0.073885,0,-18.057,0,0.05781,0.00425,0.16036
1,1017.6,62048,-0.084369,0,-17.969,0,0.064417,0.00425,0.22315
1,1018.8,66185,-0.29407,0,-17.535,0,0.056322,0.00425,0.14326
1,1012.7,43866,-0.81869,0,-14.397,0,0.02754,0.00425,0.3879
1,1015.2,52969,0.43906,0,-11.107,0,0.012165,0.00425,0.1522
1,1010.8,37147,0.24176,0,-16.935,0,0.043275,0.00425,0.25435
1,1008.8,30240,-0.8383,0,-12.223,0,0.020706,0.00425,0.20934
1,1013.5,46912,0.3105,0,-15.504,0,0.036945,0.00425,-0.012134
1,1013.5,46912,0.3105,0,-15.504,0,0.036945,0.00425,0.84637
1,1020.3,71900,0.25107,0,-15.863,0,0.037631,0.00425,0.11172
1,1016.6,58643,-0.72516,0,-15.112,0,0.035346,0.00425,0.35339
1,1008.1,27591,0.14255,0,-17.733,0,0.054689,0.00425,0.11461
1,1008.5,29185,0.21242,0,-14.769,0,0.027551,0.00425,0.19882
1,1010.2,34848,0.24681,0,-11.313,0,0.011747,0.00425,0.15901
1,1013.8,47770,-0.55923,0,-14.168,0,0.028984,0.00425,-0.0090424
1,1013.8,47770,-0.55923,0,-14.168,0,0.028984,0.00425,0.84946
1,1017.8,62555,0.22193,0,-13.154,0,0.02149,0.00425,0.30875
1,1015.8,55111,-0.45208,0,-15.895,0,0.041298,0.00425,0.18828
1,1012.3,42588,-0.32037,0,-15.434,0,0.038093,0.00425,-0.0011779
1,1012.3,42588,-0.32037,0,-15.434,0,0.038093,0.00425,0.85732
1,1005,16743,-0.10395,0,-11.157,0,0.0076228,0.00425,0.10204
1,998.84,-4232.1,0.21104,0,-14.996,0,0.032883,0.00425,0.12445
1,1011.7,40191,0.023665,0,-16.479,0,0.041523,0.00425,0.07002
1,1005.9,19977,0.40744,0,-14.003,0,0.028528,0.00425,0.37505
1,1018.5,65681,1.2902,0,-11.474,0,0.01676,0.00425,0.4006
1,1018.3,64402,-0.17023,0,-18.05,0,0.061293,0.00425,0.11294
1,1009,30849,-0.82834,0,-14.412,0,0.030597,0.00425,0.30496
1,1017.7,61979,-0.52059,0,-14.924,0,0.033751,0.00425,0.22119
1,1009.8,33822,0.48538,0,-16.021,0,0.040603,0.00425,0.011985
1,1009.8,33822,0.48538,0,-16.021,0,0.040603,0.00425,0.87048
1,1020.7,73055,0.048315,0,-11.329,0,0.012001,0.00425,0.3316
1,1020.9,74249,-0.31953,0,-17.095,0,0.056921,0.00425,0.027092
1,1003.4,11295,-0.080289,0,-14.167,0,0.027623,0.00425,0.10141
1,1013.4,46318,-0.14226,0,-17.74,0,0.057346,0.00425,0.25493
1,1015.9,55885,-0.22644,0,-16.407,0,0.046507,0.00425,0.30222
1,1010.4,35536,-0.237,0,-10.993,0,0.0089634,0.00425,0.10111
1,1008.5,29118,-0.41673,0,-16.013,0,0.042524,0.00425,0.28174
1,1004.9,16721,-0.083923,0,-10.278,0,0.0090473,0.00425,-0.020979
1,1004.9,16721,-0.083923,0,-10.278,0,0.0090473,0.00425,0.83752
1,1006.9,23762,0.86545,0,-13.786,0,0.027223,0.00425,0.089407
1,1009.8,33270,0.10796,0,-18.38,0,0.067775,0.00425,0.18717
1,1007.2,24473,0.25558,0,-15.904,0,0.038767,0.00425,-0.026842
1,1007.2,24473,0.25558,0,-15.904,0,0.038767,0.00425,0.83166
1,1009.9,34160,0.11903,0,-18.367,0,0.068173,0.00425,0.21341
1,1014.6,50658,-0.21027,0,-15.475,0,0.042721,0.00425,0.3313
1,1013.2,45771,-0.40016,0,-14.062,0,0.03209,0.00425,0.29626
1,1009.9,33663,0.60359,0,-17.255,0,0.049127,0.00425,0.031373
1,1016.1,56642,-0.3481,0,-17.369,0,0.054039,0.00425,0.21858
1,1003.7,12423,-0.0020027,0,-10.613,0,0.0082467,0.00425,0.2795
1,1006.4,21930,0.47162,0,-16.702,0,0.045849,0.00425,0.29102
1,1017.6,61961,0.018672,0,-16.445,0,0.044098,0.00425,0.045782
1,1015.8,55277,0.11021,0,-14.564,0,0.03187,0.00425,-0.01718
1,1015.8,55277,0.11021,0,-14.564,0,0.03187,0.00425,0.84132
1,1016.2,56767,-0.22766,0,-16.065,0,0.044846,0.00425,0.16704
1,1014.7,51007,-0.26418,0,-16.552,0,0.048138,0.00425,0.31124
1,1014.2,49387,-0.29647,0,-18.294,0,0.069602,0.00425,-0.024878
1,1014.2,49387,-0.29647,0,-18.294,0,0.069602,0.00425,0.83362
1,1013.6,47502,0.5552,0,-17.425,0,0.05739,0.00425,0.13412
1,1019.6,69552,0.23407,0,-11.277,0,0.017584,0.00425,0.060605
1,1009.3,31809,0.12769,0,-18.534,0,0.068472,0.00425,0.26214
1,1009.7,33615,0.1257,0,-18.579,0,0.066997,0.00425,0.10121
1,1015,51948,-0.052019,0,-17.142,0,0.05405,0.00425,0.0038756
1,1015,51948,-0.052019,0,-17.142,0,0.05405,0.00425,0.86238
1,1015.7,54993,-0.23325,0,-17.614,0,0.062165,0.00425,0.31193
1,998.48,-4672.4,0.033944,0,-10.088,0,0.0084095,0.00425,0.31564
1,1011.2,38928,-0.013836,0,-17.511,0,0.054776,0.00425,0.27301
1,1009.5,32819,-0.28305,0,-18.817,0,0.067898,0.00425,0.1692
1,1013.1,45392,-0.42483,0,-16.685,0,0.048633,0.00425,0.098037
1,1012.5,43253,-0.18721,0,-13.364,0,0.024599,0.00425,0.034919
1,1013.8,48074,-0.10125,0,-14.23,0,0.031829,0.00425,0.26736
1,1012.8,44465,0.26396,0,-15.296,0,0.032931,0.00425,0.053126
1,1015.1,52857,-0.075576,0,-18.299,0,0.07002,0.00425,-0.031175
1,1015.1,52857,-0.075576,0,-18.299,0,0.07002,0.00425,0.82732
1,1014.6,50904,0.40435,0,-15.58,0,0.036691,0.00425,0.08581
1,1016.9,59063,0.38912,0,-17.056,0,0.049366,0.00425,0.38573
1,1004.4,14731,-0.14312,0,-17.238,0,0.046939,0.00425,0.14909
1,1011.6,40141,-0.22406,0,-17.737,0,0.058756,0.00425,0.82376
1,1015.6,54745,-0.22129,0,-11.152,0,0.01226,0.00425,0.16662
1,1014,48574,-0.4772,0,-15.51,0,0.045475,0.00425,0.24654
1,1015.4,54408,0.11931,0,-17.201,0,0.051051,0.00425,0.13091
1,1011.3,38966,-0.025681,0,-15.612,0,0.040196,0.00425,0.27667
1,1007.5,25623,-0.16533,0,-15.705,0,0.037219,0.00425,0.3418
1,1003.9,13069,0.25961,0,-10.368,0,0.0097282,0.00425,0.01882
1,1003.9,13069,0.25961,0,-10.368,0,0.0097282,0.00425,0.87732
1,1012,41707,-0.24182,0,-16.632,0,0.051267,0.00425,0.33313
1,1013.3,46045,0.45878,0,-14.988,0,0.030846,0.00425,0.036501
1,1010.4,35762,-0.0043865,0,-15.53,0,0.041738,0.00425,0.0010219
1,1010.4,35762,-0.0043865,0,-15.53,0,0.041738,0.00425,0.85952
1,1016.7,58714,-0.38195,0,-15.771,0,0.041415,0.00425,0.16335
1,1012.9,44424,0.41607,0,-13.587,0,0.026349,0.00425,0.2556
1,1012.7,43834,0.015263,0,-17.505,0,0.054005,0.00425,0.1013
1,1011.6,39830,0.099825,0,-16.262,0,0.045475,0.00425,0.37385
1,1012.2,42512,-0.23398,0,-18.031,0,0.061895,0.00425,0.33853
1,1003.2,11033,0.58632,0,-10.634,0,0.011445,0.00425,0.11778
1,1027.8,1.0068e+05,-0.07458,0,-13.032,0,0.019216,0.00425,0.24885
1,1013.1,45240,-0.10529,0,-17.488,0,0.055161,0.00425,-0.027387
1,1013.1,45240,-0.10529,0,-17.488,0,0.055161,0.00425,0.83111
1,991.98,-26200,0.27302,0,-9.8378,0,0.0070228,0.00425,0.32052
0,1008.1,27672,0,0,0,0,-0.01275,0.00425,0.42075
1,1011.7,40675,-0.16962,0,-18.06,0,0.063885,0.00425,0.20421
1,1014,49044,-0.1876,0,-17.391,0,0.052341,0.00425,0.16449
1,1011.1,38271,-0.0034328,0,-18.073,0,0.061979,0.00425,0.20095
1,1010.6,36091,-0.016798,0,-17.998,0,0.058173,0.00425,0.069468
1,1017.3,60958,-0.42082,0,-16.805,0,0.051213,0.00425,0.20249
1,1011.7,40284,-0.16605,0,-18.101,0,0.063707,0.00425,0.18078
1,1020.5,73250,1.1317,0,-11.461,0,0.015319,0.00425,0.39766
1,1008.7,29538,-0.030132,0,-16.971,0,0.049006,0.00425,-0.020319
1,1008.7,29538,-0.030132,0,-16.971,0,0.049006,0.00425,0.83818
1,1013,45084,-0.6065,0,-15.372,0,0.038812,0.00425,0.30589
1,1015.4,53633,0.026816,0,-13.849,0,0.025565,0.00425,0.34063
1,1012.5,43304,0.67385,0,-18.462,0,0.066064,0.00425,0.055558
1,1013.1,45581,0.37448,0,-12.935,0,0.022747,0.00425,0.23842
1,1015.1,52893,-0.73716,0,-16.153,0,0.046091,0.00425,0.28061
1,1011.8,40706,0.53697,0,-15.289,0,0.032493,0.00425,0.31626
1,1008.1,27687,-0.45747,0,-10.561,0,0.010414,0.00425,0.37251
1,1007.6,25887,0.24051,0,-18.258,0,0.05916,0.00425,0.074453
1,1014.9,51885,-0.16471,0,-18.071,0,0.05876,0.00425,0.24832
1,1009.7,33035,-0.093967,0,-17.741,0,0.059575,0.00425,0.29257
1,1017.8,62834,0.13564,0,-15.59,0,0.041042,0.00425,0.020135
1,1017.8,62834,0.13564,0,-15.59,0,0.041042,0.00425,0.87863
1,1014.7,51115,-0.41839,0,-14.859,0,0.037864,0.00425,0.33206
1,1010.6,36517,-0.066522,0,-17.512,0,0.05242,0.00425,0.36714
1,1016.2,56749,-0.0048746,0,-17.848,0,0.054484,0.00425,0.21302
1,1013.1,45371,0.16183,0,-14.586,0,0.028578,0.00425,0.28646
1,1011.8,40394,0.16199,0,-18.519,0,0.066765,0.00425,0.070056
1,1007.6,25865,0.12131,0,-14.482,0,0.028952,0.00425,0.0052284
1,1007.6,25865,0.12131,0,-14.482,0,0.028952,0.00425,0.86373
0,1031,1.1413e+05,0,0,0,0,-0.00425,0.00425,0.38675
1,1016.5,57435,0.36406,0,-10.7,0,0.01167,0.00425,0.36355
1,1007.8,27050,0.6275,0,-17.59,0,0.053264,0.00425,0.044944
1,1007.3,24861,0.29541,0,-17.422,0,0.051248,0.00425,0.32377
1,1017.6,61929,0.20949,0,-12.965,0,0.020862,0.00425,0.0019106
1,1017.6,61929,0.20949,0,-12.965,0,0.020862,0.00425,0.86041
1,1014.8,51217,-0.040254,0,-17.528,0,0.059439,0.00425,0.28793
1,1004.4,15246,-0.54988,0,-10.504,0,0.009117,0.00425,0.070916
1,1018.3,64531,-0.067081,0,-16.937,0,0.053548,0.00425,-5.0073e-05
1,1018.3,64531,-0.067081,0,-16.937,0,0.053548,0.00425,0.85845
1,1023.1,82249,-0.59969,0,-13.221,0,0.01746,0.00425,0.10429
1,1014.9,51749,-0.15403,0,-18.361,0,0.06861,0.00425,0.23686
1,1007.3,24927,0.044903,0,-17.655,0,0.053257,0.00425,0.18035
1,1007.8,26511,0.4095,0,-18.185,0,0.063192,0.00425,0.32673
